sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,sequence_dir
474,thesis_stride8_qa,727,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8850685595965185,0.6016221046447754,0.9663582444190979,127,0.5291666666666667,1461020.0546218487,753350,1689512,2672.1585323447935,2026-05-26T04:20:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t016s
475,thesis_stride8_qa,730,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,238,2,0.9916666666666667,0.008333333333333333,0.6,32,0,0.8861613724412036,0.6043158769607544,0.9667323231697083,215,0.8958333333333334,1481842.0798319327,54600,1824120,2696.030503922993,2026-05-26T04:22:28Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t040s
476,thesis_stride8_qa,731,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,240,0,1.0,0.0,0.6,32,0,0.8611543536186218,0.6043158769607544,0.9644327163696289,232,0.9666666666666667,1491495.675,63640,1841400,2438.7198078017755,2026-05-26T04:23:20Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t048s
477,thesis_stride8_qa,732,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,240,0,1.0,0.0,0.6,32,0,0.9345173135399818,0.6162118911743164,0.9606781601905823,238,0.9916666666666667,1534429,137408,1782350,3064.6348396597746,2026-05-26T04:24:11Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t056s
478,thesis_stride8_qa,733,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9302387379702165,0.6222656965255737,0.9685044288635254,195,0.8125,1498947.5732217573,41440,1712880,3448.173462249975,2026-05-26T04:25:01Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t064s
479,thesis_stride8_qa,734,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.8772056302266141,0.6018531918525696,0.9685041904449463,206,0.8583333333333333,1663040.569037657,41440,1856520,2877.073132887425,2026-05-26T04:25:49Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t072s
480,thesis_stride8_qa,735,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,80.0,90.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,231,9,0.9625,0.0375,0.6,32,0,0.8016790670233888,0.6010777950286865,0.9609900712966919,181,0.7541666666666667,1320426.393939394,112035,1800360,2231.181233462232,2026-05-26T04:26:38Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t080s
481,thesis_stride8_qa,740,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,120.0,130.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.9298740655817884,0.6046023368835449,0.9640280604362488,188,0.7833333333333333,1679084.5617021276,139700,2014385,2772.215975330022,2026-05-26T04:30:39Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t120s
482,thesis_stride8_qa,741,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,128.0,138.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,237,3,0.9875,0.0125,0.6,32,0,0.894154942739865,0.6046023368835449,0.9689890742301941,158,0.6583333333333333,1553943.552742616,73440,1866970,2695.1924463942937,2026-05-26T04:31:27Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t128s
483,thesis_stride8_qa,742,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,136.0,146.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.8929651798085964,0.6086815595626831,0.9653980135917664,126,0.525,1441398.7787234043,73440,1780240,2579.1773145535,2026-05-26T04:32:19Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t136s
484,thesis_stride8_qa,743,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,144.0,154.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9212104438737845,0.6157273054122925,0.956657886505127,162,0.675,1700618.3974895398,106256,1935856,3022.548794303444,2026-05-26T04:33:10Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t144s
485,thesis_stride8_qa,744,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,152.0,162.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,240,0,1.0,0.0,0.6,32,0,0.9171994157135487,0.6028057336807251,0.9645223617553711,185,0.7708333333333334,1598372.1583333334,103257,1684416,2743.133065747033,2026-05-26T04:34:02Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t152s
486,thesis_stride8_qa,745,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,160.0,170.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,239,1,0.9958333333333333,0.004166666666666667,0.6,32,0,0.9270392870803258,0.6280630826950073,0.9635289311408997,148,0.6166666666666667,1509064.3974895398,1307592,1641360,2592.8477949209737,2026-05-26T04:34:54Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t160s
487,thesis_stride8_qa,746,421,Unhealthy,Unhealthy,lameness/stiffness,after_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/After Exercise/421/Video 2025-02-19, 9 57 06 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\After Exercise\421\Video 2025-02-19, 9 57 06 AM.mov",10.0,24.0,240,224,168.0,178.0,8.0,2.0,30.001928144482292,5446,181.52166666666668,240,0,1.0,0.0,0.6,32,0,0.9261973289151987,0.7143930196762085,0.9635289311408997,112,0.4666666666666667,1641238.8458333334,1307592,1711200,2766.9106304426105,2026-05-26T04:35:45Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_f2a70189_t168s
488,thesis_stride8_qa,747,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,237,3,0.9875,0.0125,0.6,32,0,0.9346731715061494,0.641758143901825,0.9756574630737305,0,0.0,1621847.2109704642,1358710,2033280,1971.6095122808479,2026-05-26T04:36:32Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t000s
489,thesis_stride8_qa,748,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,230,10,0.9583333333333334,0.041666666666666664,0.6,32,0,0.9048704499783723,0.6559974551200867,0.9703938961029053,0,0.0,1626567.704347826,1231650,1746360,1829.1059243821735,2026-05-26T04:37:19Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t008s
490,thesis_stride8_qa,749,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,237,3,0.9875,0.0125,0.6,32,0,0.9275361666699502,0.6055248379707336,0.9718641042709351,0,0.0,1526160.0168776372,1229150,1729080,1805.4881130285423,2026-05-26T04:38:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t016s
491,thesis_stride8_qa,750,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.9164347448247544,0.645149827003479,0.9716991782188416,0,0.0,1422033.6765957447,971412,1705320,1874.6568100780937,2026-05-26T04:38:54Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t024s
492,thesis_stride8_qa,751,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,237,3,0.9875,0.0125,0.6,32,0,0.9329370808500781,0.612393856048584,0.9736719131469727,0,0.0,1271256.6329113925,487770,1603800,2049.9848125172107,2026-05-26T04:39:43Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t032s
493,thesis_stride8_qa,752,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,235,5,0.9791666666666666,0.020833333333333332,0.6,32,0,0.9171386490476893,0.6340960264205933,0.9716752171516418,1,0.004166666666666667,1107693.3234042553,487770,1614564,1930.1529540724925,2026-05-26T04:40:30Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t040s
494,thesis_stride8_qa,753,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,237,3,0.9875,0.0125,0.6,32,0,0.922323597634392,0.6169309020042419,0.9733365774154663,1,0.004166666666666667,1387497.3924050634,986244,1646815,1861.251185312102,2026-05-26T04:41:17Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t048s
495,thesis_stride8_qa,755,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,231,9,0.9625,0.0375,0.6,32,0,0.9080278104517883,0.6170153617858887,0.9729040265083313,0,0.0,1355565.6666666667,1110700,1819800,2996.319048847497,2026-05-26T04:42:53Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t064s
496,thesis_stride8_qa,756,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"19 Feb 2025/During Exercise/421/Video 2025-02-19, 9 32 19 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\19 Feb 2025\During Exercise\421\Video 2025-02-19, 9 32 19 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.00172555936883,2608,86.92833333333333,226,14,0.9416666666666667,0.058333333333333334,0.6,32,0,0.8359231294783871,0.603047788143158,0.9468998908996582,4,0.016666666666666666,1209526.4115044249,969408,1447200,2986.928058832519,2026-05-26T04:43:42Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_201bc6c7_t072s
497,thesis_stride8_qa,757,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"7 March 2025/During Exercise/421/Video 2025-03-07, 7 03 30 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\7 March 2025\During Exercise\421\Video 2025-03-07, 7 03 30 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.001627574732808,2765,92.16166666666666,224,16,0.9333333333333333,0.06666666666666667,0.6,32,0,0.8898600278688329,0.6051251292228699,0.972504198551178,55,0.22916666666666666,1359550.044642857,984900,1635120,1762.4484498341465,2026-05-26T04:44:29Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_4bbea28e_t000s
498,thesis_stride8_qa,758,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"7 March 2025/During Exercise/421/Video 2025-03-07, 7 03 30 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\7 March 2025\During Exercise\421\Video 2025-03-07, 7 03 30 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.001627574732808,2765,92.16166666666666,237,3,0.9875,0.0125,0.6,32,0,0.9025366203191412,0.6010677218437195,0.9725569486618042,147,0.6125,1129189.0337552743,218385,1556544,1948.560591060368,2026-05-26T04:45:18Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_4bbea28e_t008s
499,thesis_stride8_qa,759,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"7 March 2025/During Exercise/421/Video 2025-03-07, 7 03 30 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\7 March 2025\During Exercise\421\Video 2025-03-07, 7 03 30 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.001627574732808,2765,92.16166666666666,237,3,0.9875,0.0125,0.6,32,0,0.9303164130021752,0.6140720248222351,0.9725569486618042,39,0.1625,1188094.6835443038,218385,1411410,1878.6290152610713,2026-05-26T04:46:07Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_4bbea28e_t016s
500,thesis_stride8_qa,760,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"7 March 2025/During Exercise/421/Video 2025-03-07, 7 03 30 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\7 March 2025\During Exercise\421\Video 2025-03-07, 7 03 30 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.001627574732808,2765,92.16166666666666,236,4,0.9833333333333333,0.016666666666666666,0.6,32,0,0.9147425950583765,0.6240143179893494,0.9772527813911438,112,0.4666666666666667,1179364.656779661,47500,1620658,1833.5826925363185,2026-05-26T04:46:55Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_4bbea28e_t024s
501,thesis_stride8_qa,761,421,Unhealthy,Unhealthy,lameness/stiffness,during_exercise,Yashan Dhaliwal RAC Data 2025,"7 March 2025/During Exercise/421/Video 2025-03-07, 7 03 30 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\7 March 2025\During Exercise\421\Video 2025-03-07, 7 03 30 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.001627574732808,2765,92.16166666666666,232,8,0.9666666666666667,0.03333333333333333,0.6,32,0,0.8693040262522369,0.6006075143814087,0.9772529006004333,50,0.20833333333333334,1673013.4913793104,47500,2073600,1595.3358469886473,2026-05-26T04:47:41Z,C:\Users\shivp\Downloads\Research\DATASET\Transferlearning\cow_face_sequences_thesis_stride8\output\sequences\unhealthy\cow_421_unhealthy\sequence_yashan_dhaliwal_ra_4bbea28e_t032s
